time, pr1, pr2, pr3, pr4, pr5,TRUE LABEL
13.70746708,448,886,656,623,330,0
13.70754099,448,886,656,622,329,0
13.70761609,449,886,657,624,332,0
13.70769,447,884,656,623,329,0
13.7077651,448,885,656,624,331,0
13.70783901,448,885,657,624,331,0
13.70791411,447,884,656,624,329,0
13.70798802,449,885,656,624,333,0
13.70806193,447,884,656,623,329,0
13.70813704,448,885,656,624,330,0
13.7082119,449,885,656,624,332,0
13.70828795,447,885,656,623,328,0
13.70836306,449,886,657,626,332,0
13.70843792,449,886,657,625,331,0
13.70851302,447,885,657,626,329,0
13.70858908,449,885,658,627,334,0
13.71758795,448,885,657,626,330,0
13.74207711,448,885,657,625,332,0
13.76259494,449,885,658,627,334,0
13.7831161,446,885,656,627,330,0
13.80762696,449,885,657,626,333,0
13.82814693,447,885,657,626,332,0
13.84865499,448,885,656,627,330,0
13.87314892,449,886,657,627,333,0
13.89367795,448,885,657,625,330,0
13.91417098,450,885,657,626,332,0
13.93867397,449,886,657,627,333,0
13.95919299,448,886,658,627,329,0
13.9796989,450,885,658,628,335,0
14.00420094,449,885,658,627,332,0
14.02473998,447,886,657,627,330,0
14.04526901,449,886,658,628,334,0
14.06972694,447,886,658,627,331,0
14.09026504,448,885,658,627,333,0
14.11076903,448,886,658,628,333,0
14.13527608,447,885,657,626,330,0
14.155792,449,885,658,627,334,0
14.17629099,448,885,657,627,331,0
14.20080996,448,886,657,629,331,0
14.22131395,449,886,659,630,334,0
14.24183893,448,886,658,630,329,0
14.26638198,448,885,657,629,332,0
14.28684902,448,884,656,623,331,0
14.30736899,445,878,654,605,327,0
14.33187699,446,871,649,572,327,1
14.35241795,444,865,642,533,321,1
14.3728869,444,857,632,502,318,1
14.3974061,445,851,624,478,319,2
14.41792893,443,847,618,459,313,2
14.43844604,445,843,614,449,315,2
14.46293092,445,842,611,443,314,2
14.48344207,445,840,608,440,311,2
14.50394893,446,839,607,435,315,2
14.52847505,445,838,607,434,311,2
14.54899406,447,838,605,432,313,2
14.56949496,447,837,606,431,314,2
14.59398794,446,837,605,429,310,2
14.61452103,447,836,605,429,314,2
14.63503003,446,837,606,428,311,2
14.65952611,446,837,605,427,309,2
14.68006992,447,836,605,429,313,2
14.70057392,445,835,605,426,309,2
14.72507691,447,835,603,424,311,2
14.74561906,446,835,604,424,313,2
14.76606703,445,834,601,418,310,2
14.79060888,448,834,602,421,313,2
14.81111693,446,833,602,423,311,2
14.83161688,447,834,602,422,310,2
14.85610294,447,832,601,420,313,2
14.87664604,446,833,600,419,310,2
14.89716911,447,833,600,419,312,2
14.92163992,447,833,600,416,311,2
14.94219899,446,833,600,416,309,2
14.96269298,448,833,600,417,313,2
14.98720789,446,832,598,414,308,2
15.00772309,447,832,598,412,310,2
15.02822399,448,832,599,413,312,2
15.05273199,447,832,598,413,308,2
15.07325411,448,832,598,410,311,2
15.09375,447,831,598,411,311,2
15.11825991,447,831,599,413,309,2
15.13880205,448,831,598,409,313,2
15.15931201,446,831,598,408,309,2
15.18380904,447,830,598,412,311,2
15.20429707,447,830,597,408,311,2
15.22482204,446,830,597,406,307,2
15.24938393,448,830,597,409,312,2
15.26986003,446,830,596,408,310,2
15.29034805,446,830,596,405,309,2
15.3148241,447,830,598,409,312,2
15.33542609,446,829,597,407,308,2
15.35587311,447,829,598,406,309,2
15.38040709,447,829,599,411,310,2
15.40092492,446,829,599,411,308,2
15.421422,448,828,600,410,309,2
15.44593811,445,827,600,415,307,2
15.46645188,446,827,600,417,307,2
15.48694611,446,827,601,413,309,2
15.51146889,444,826,600,416,305,2
15.53197908,446,826,601,417,308,2
15.55247092,445,825,601,415,307,2
15.57702708,444,825,601,417,305,2
15.59754992,446,825,602,419,308,2
15.61806893,443,826,602,417,305,2
15.64254189,444,825,603,417,306,2
15.66307402,446,826,603,420,308,2
15.68360209,442,825,603,419,304,2
15.70808911,445,827,605,420,307,2
15.72860193,444,826,604,420,307,2
15.74911809,444,826,605,419,304,2
15.77362394,445,827,605,421,307,2
15.79416609,443,826,605,421,305,2
15.81466889,445,828,607,422,306,2
15.83916402,445,828,607,422,307,2
15.859658,443,828,607,422,304,2
15.88019705,446,829,610,425,308,2
15.90468407,444,829,609,426,306,2
15.92520308,443,829,609,427,306,2
15.94572496,445,830,610,429,309,2
15.97021604,443,829,610,429,306,2
15.99073005,444,829,609,428,307,2
16.01127291,444,829,610,429,308,2
16.03576398,443,828,610,430,305,2
16.05627394,444,829,609,427,308,2
16.07680011,443,829,609,427,307,2
16.10128093,443,828,609,429,306,2
16.12179804,445,828,609,426,309,2
16.14230108,443,828,607,423,305,2
16.16681695,445,828,609,428,308,2
16.18733191,444,828,608,424,307,2
16.20790792,443,828,607,424,305,2
16.23239803,445,829,609,429,308,2
16.2528801,443,828,608,427,305,2
16.27339792,444,828,608,425,306,2
16.29786706,445,829,610,430,309,2
16.31846595,443,828,609,429,305,2
16.33892393,444,829,609,428,308,2
16.36344409,444,828,610,428,307,2
16.3838439,443,828,608,430,305,2
16.40440989,444,829,609,428,308,2
16.42891288,443,828,609,427,305,2
16.44946194,444,828,609,429,306,2
16.46997309,444,828,609,426,308,2
16.4944551,442,828,610,426,304,2
16.51499104,445,829,611,430,308,2
16.53550506,443,829,611,428,307,2
16.55999398,442,829,611,427,304,2
16.58051395,443,830,613,431,309,2
16.60103202,443,830,613,429,306,2
16.62550902,443,830,612,427,307,2
16.6460619,444,830,612,431,308,2
16.66657996,442,830,612,431,305,2
16.69107199,444,830,613,429,308,2
16.71158695,442,830,612,433,306,2
16.73214698,443,829,611,432,307,2
16.75659204,444,829,611,429,309,2
16.7771101,442,829,611,431,305,2
16.79769707,444,829,610,431,308,2
16.82212496,443,828,611,428,308,2
16.84262991,443,828,610,427,304,2
16.86318493,444,826,610,429,309,2
16.88766289,443,828,610,427,306,2
16.90819097,443,828,610,426,305,2
16.92870307,445,830,610,430,309,2
16.95318604,443,829,610,429,305,2
16.97372103,444,828,610,429,307,2
16.99422598,443,829,610,434,307,2
17.01872993,443,829,611,432,305,2
17.03923988,444,829,611,432,309,2
17.05977798,443,829,611,433,306,2
17.08426905,444,830,612,436,306,2
17.10480309,443,830,612,432,309,2
17.12532496,442,830,611,432,305,2
17.14983892,444,831,612,435,309,2
17.17031503,443,831,613,435,307,2
17.19085407,442,831,612,432,305,2
17.21535206,444,830,613,434,310,2
17.2358551,442,831,612,433,305,2
17.25638008,443,831,612,433,306,2
17.28086495,443,832,613,435,308,2
17.30139089,443,832,614,437,306,2
17.32193303,444,832,615,435,308,2
17.34642005,442,832,614,437,307,2
17.36691403,443,831,614,439,307,2
17.387501,444,832,614,438,310,2
17.4119451,442,831,613,436,306,2
17.43247294,443,831,612,437,308,2
17.45298004,443,830,611,433,308,2
17.477458,442,829,610,432,305,2
17.49798608,444,829,612,432,309,2
17.51852298,443,829,611,433,306,2
17.54299808,444,829,611,429,306,2
17.563519,444,830,612,434,309,2
17.58405399,443,830,612,432,304,2
17.60853291,444,830,612,431,307,2
17.62908411,444,830,613,433,308,2
17.6495471,443,830,613,436,306,2
17.67406201,444,830,612,434,309,2
17.69464803,442,830,612,434,306,2
17.71510291,443,831,613,438,307,2
17.73959398,443,830,612,435,308,2
17.76012802,442,830,612,433,307,2
17.780653,444,830,613,435,309,2
17.80514789,443,830,611,434,307,2
17.8257041,443,830,611,432,305,2
17.84618902,444,831,612,434,309,2
17.87067604,443,830,611,434,305,2
17.89121699,444,832,611,432,306,2
17.91170692,444,832,612,436,308,2
17.93619609,443,831,613,438,305,2
17.95674205,444,832,612,436,309,2
17.97726107,442,832,613,436,307,2
18.0017519,443,832,613,441,306,2
18.02228808,445,831,613,437,309,2
18.04278493,442,831,612,438,306,2
18.06727791,443,831,612,439,307,2
18.08780694,443,831,612,436,308,2
18.10831904,442,831,612,434,305,2
18.13279891,444,832,612,438,309,2
18.15334392,443,830,611,435,306,2
18.173877,443,830,611,432,306,2
18.19835997,445,831,612,438,309,2
18.2188921,443,831,612,437,305,2
18.23938608,444,831,612,435,309,2
18.26384902,444,832,613,439,307,2
18.28438997,442,833,611,442,306,2
18.304883,444,834,611,438,309,2
18.32941103,442,835,611,438,306,2
18.34991288,443,835,611,440,307,2
18.37041402,444,835,610,438,309,2
18.39489007,442,834,610,434,305,2
18.41546988,444,835,610,437,308,2
18.43596196,443,835,610,436,307,2
18.46044898,443,835,610,433,305,2
18.48098707,445,835,612,438,309,2
18.50148392,443,835,611,438,307,2
18.52598095,443,836,611,436,307,2
18.546525,444,836,611,440,309,2
18.56701207,443,836,611,439,305,2
18.5915041,444,836,611,438,309,2
18.61204791,442,836,611,439,307,2
18.63253808,443,835,610,440,306,2
18.65705705,444,837,610,437,309,2
18.67761803,442,837,610,437,305,2
18.69809103,443,837,610,439,308,2
18.72258306,444,837,610,436,308,2
19.52046418,443,837,610,434,304,2
19.5209291,445,837,612,440,309,2
19.52135611,443,837,611,438,307,2
19.52176809,443,838,611,436,306,2
19.52218103,444,837,612,441,309,2
19.52259111,443,837,611,439,305,2
19.52300119,444,836,611,436,308,2
19.52341008,443,836,612,440,308,2
19.5238502,442,836,611,439,306,2
19.52426314,444,836,611,437,309,2
19.52467418,442,836,612,438,306,2
19.52508521,443,836,611,442,306,2
19.525383,444,836,612,441,308,2
19.52545619,442,837,613,444,306,2
19.52552915,445,838,614,449,309,2
19.5256021,443,839,616,453,309,2
19.52567506,443,841,616,457,305,2
19.52574801,444,843,618,468,310,2
19.52582216,443,846,620,482,308,2
19.52591419,444,850,626,500,310,1
19.5259881,443,855,630,530,314,1
19.52606106,443,861,635,557,313,1
19.52613521,443,868,639,579,317,1
19.52620816,443,873,644,594,318,0
19.52628207,444,876,647,604,319,0
19.52635503,446,879,649,610,322,0
19.52642798,444,882,650,613,320,0
19.52650118,446,883,651,612,323,0
19.52657509,446,883,652,613,324,0
19.52664804,444,884,652,613,321,0
19.526721,448,884,653,614,326,0
19.5267942,446,884,652,615,325,0
19.52686715,447,884,653,616,324,0
19.52694106,447,883,653,617,327,0
19.52701521,446,884,653,616,324,0
19.52708817,447,884,653,617,326,0
19.52716112,447,883,654,618,327,0
19.52723503,446,883,653,618,324,0
19.54440498,446,882,654,618,327,0
19.56488609,445,883,653,619,325,0
19.58543515,446,883,654,619,326,0
19.60999107,445,883,653,620,328,0
19.6304822,445,883,653,620,325,0
19.65098405,447,884,653,620,326,0
19.67554116,444,884,653,620,326,0
19.69604015,445,884,654,620,324,0
19.71653104,447,884,654,621,328,0
19.74107099,445,884,655,621,324,0
19.76155901,446,885,654,622,325,0
19.78205705,447,884,655,621,328,0
19.80658817,445,884,655,621,324,0
19.82709312,446,885,654,623,326,0
19.84758711,446,885,655,622,325,0
19.8721242,446,885,654,621,325,0
19.89259911,447,885,655,625,328,0
19.9131391,444,885,655,625,325,0
19.93766618,445,884,656,624,327,0
19.95814919,445,882,654,619,326,0
19.97866106,443,878,653,606,322,0
20.00319409,444,873,649,582,323,0
20.0237031,441,865,644,551,318,1
20.04418612,442,860,637,523,315,1
20.06872201,443,855,633,501,316,1
20.08922219,441,851,628,482,310,2
20.10971212,443,848,624,467,311,2
20.13424802,442,845,621,459,309,2
20.15476012,441,842,619,454,306,2
20.17527413,443,841,617,445,309,2
20.19977403,440,839,614,437,306,2
20.22029305,442,837,613,435,306,2
20.24076104,443,836,610,430,308,2
20.26537299,441,834,607,422,304,2
20.28578615,443,833,604,420,306,2
20.30630898,443,832,601,413,305,2
20.33082008,442,831,599,403,302,2
20.35139108,444,829,599,404,306,2
20.37185812,441,828,595,397,302,2
20.39636803,442,827,595,390,302,2
20.41689301,443,826,595,392,303,2
20.43741512,441,825,593,390,299,2
20.46191406,443,825,593,386,301,2
20.48241615,442,824,594,386,299,2
20.50291204,442,823,593,389,298,2
20.52744102,443,824,594,385,301,2
20.54794216,441,824,594,387,296,2
20.56843805,442,823,594,388,299,2
20.59299207,442,823,595,387,299,2
20.61350203,440,823,594,391,296,2
20.63398814,442,823,595,392,300,2
20.65851712,440,823,595,390,298,2
20.67899704,440,822,595,388,297,2
20.69953203,442,823,595,392,301,2
20.72404599,439,822,595,391,296,2
20.74455118,440,822,596,393,298,2
20.76503515,441,822,596,395,299,2
20.78957009,440,822,596,395,296,2
20.81009221,442,822,596,394,300,2
20.83059406,440,822,595,395,297,2
20.85512114,440,823,596,397,298,2
20.87563515,441,822,597,395,300,2
20.89609814,439,822,596,395,296,2
20.9206481,441,823,597,397,299,2
20.94114304,441,822,597,398,298,2
20.96161699,440,822,596,396,296,2
20.98616815,442,823,598,400,300,2
21.00669217,440,822,599,401,297,2
21.02718401,441,823,598,399,298,2
21.05173111,442,824,601,404,301,2
21.07222319,441,823,599,406,296,2
21.09271407,442,823,599,403,300,2
21.11722708,440,823,600,403,299,2
21.13774204,440,822,600,406,299,2
21.15824008,441,822,599,404,301,2
21.18277407,439,822,599,404,298,2
21.2032721,441,821,600,407,299,2
21.22379899,440,822,599,404,299,2
21.24837399,439,822,599,403,296,2
21.26883101,441,823,601,407,300,2
21.28931499,441,822,601,406,299,2
21.31384921,440,823,600,402,297,2
21.33438206,441,823,601,409,301,2
21.35484099,440,823,601,407,298,2
21.37937212,441,824,602,405,300,2
21.39987421,440,824,603,409,300,2
21.42041707,440,824,603,410,298,2
21.44489717,441,824,604,408,301,2
21.46540499,440,824,604,410,298,2
21.48592305,440,824,605,413,299,2
21.51044607,440,824,605,411,301,2
21.53094816,439,823,605,411,297,2
21.55543613,440,824,605,415,300,2
21.57598305,440,823,604,410,299,2
21.59647512,439,823,605,409,298,2
21.62098312,441,823,604,414,302,2
21.64149714,439,823,604,411,298,2
21.66202521,439,823,604,409,299,2
21.68650603,440,823,604,412,301,2
21.70703316,439,824,604,412,297,2
21.7275722,440,823,605,413,299,2
21.75206304,439,823,605,415,299,2
21.77260113,440,823,605,412,297,2
21.79310012,440,823,604,409,300,2
21.81761312,438,823,605,411,296,2
21.83812618,440,824,605,412,298,2
21.85862517,440,824,606,414,299,2
21.88313508,439,825,606,413,297,2
21.90364218,440,824,607,414,301,2
21.92418408,439,824,607,415,299,2
21.94874501,439,824,606,417,298,2
21.96920109,440,824,606,416,302,2
21.98968506,439,824,607,417,298,2
22.01422,440,824,605,414,299,2
22.034729,439,824,607,415,301,2
22.05521512,438,824,606,416,298,2
22.07974005,440,823,605,413,301,2
22.10025716,439,824,606,414,298,2
22.12077618,440,825,606,417,298,2
22.14527702,439,823,605,414,301,2
22.16580105,439,825,606,414,298,2
22.18630505,441,824,607,418,300,2
22.21080017,440,824,606,416,300,2
22.23133802,440,824,607,413,298,2
22.25184608,441,825,607,417,300,2
22.27636814,439,824,607,416,298,2
22.29685712,439,824,606,413,299,2
22.31736708,440,824,607,418,301,2
22.34186316,439,824,607,418,298,2
22.36238813,440,824,606,415,301,2
22.38290906,439,823,607,416,300,2
22.40741515,439,824,607,419,298,2
22.42791605,440,824,606,415,300,2
22.44845104,438,824,607,418,299,2
22.47294116,440,824,607,419,300,2
22.49344206,439,825,606,416,300,2
22.51395798,438,824,607,416,296,2
22.53846812,440,826,607,419,300,2
22.55900407,439,825,607,418,298,2
22.5795002,439,826,608,416,298,2
22.60401917,440,826,609,421,300,2
22.62453198,438,826,609,420,297,2
22.64502001,439,826,610,420,299,2
22.66956711,440,826,610,421,299,2
22.69005919,438,826,609,423,298,2
22.71051717,440,826,610,421,301,2
22.73506403,438,825,608,422,299,2
22.75559902,439,826,609,425,300,2
22.77611017,439,826,609,422,302,2
22.800632,438,826,609,422,298,2
22.82113218,440,827,609,423,301,2
22.84163713,440,826,609,419,301,2
22.86616206,439,826,609,419,298,2
22.886657,441,827,609,425,302,2
22.90715909,439,827,610,421,299,2
22.93162012,439,827,610,422,300,2
22.95218015,441,827,610,425,302,2
22.97271109,438,827,609,424,298,2
22.99714303,440,827,610,423,302,2
23.017735,439,826,609,427,301,2
23.03823018,439,826,610,425,300,2
23.06274414,440,827,609,424,303,2
23.08323598,438,826,609,424,299,2
23.10376716,440,827,609,424,302,2
23.12826705,440,826,610,424,302,2
23.148772,438,826,609,422,299,2
23.1692822,441,827,610,424,303,2
23.1937902,439,827,609,425,299,2
23.21431303,439,827,609,422,298,2
23.23483419,440,827,610,426,302,2
23.25936913,439,827,610,423,298,2
23.27986717,440,827,610,424,301,2
23.30032611,440,828,611,428,303,2
23.32487607,438,827,610,427,299,2
23.34541321,440,827,611,427,302,2
23.36588621,438,827,609,427,300,2
23.39039707,439,827,610,429,300,2
23.41090918,440,827,609,425,303,2
23.43145013,438,826,608,425,298,2
23.45595217,439,827,609,426,301,2
23.47645617,439,827,609,423,300,2
23.496943,439,827,609,423,298,2
23.52146602,441,828,610,426,302,2
23.54198313,438,828,610,425,299,2
23.56248498,440,826,610,423,299,2
23.5869832,440,828,610,426,302,2
23.60752916,438,827,610,427,299,2
23.62801504,440,827,610,427,301,2
23.65252304,439,827,610,428,302,2
23.67306209,439,827,609,428,299,2
23.69356108,440,827,610,425,302,2
23.71807814,438,827,608,423,299,2
23.73858404,440,826,608,422,301,2
23.75908399,440,827,608,420,302,2
23.783602,439,827,607,420,298,2
23.80412006,441,827,608,420,302,2
23.824615,440,827,608,421,300,2
23.8491261,440,828,607,419,298,2
23.86964917,441,828,608,423,303,2
23.89014506,440,827,608,425,299,2
23.91468,440,827,607,423,302,2
23.93517709,440,828,608,425,302,2
23.955796,439,827,609,425,300,2
23.98017716,441,827,608,424,303,2
24.00069809,439,827,608,423,301,2
24.02124619,440,827,609,425,301,2
24.04572701,441,827,609,426,304,2
24.06624007,439,830,612,430,301,2
24.08674502,441,832,615,438,304,2
24.11127615,441,835,619,448,305,2
24.13179111,441,840,624,462,305,2
24.15229607,443,846,630,499,310,2
24.17680502,441,851,634,532,309,1
24.1973331,442,859,638,561,312,1
24.21783519,444,866,643,584,318,0
24.24237418,443,871,646,598,316,0
24.26284218,445,874,648,605,320,0
24.28327417,444,877,650,609,320,0
24.3078382,444,879,651,614,319,0
24.32841301,445,881,651,616,322,0
24.34891105,443,882,652,616,319,0
24.37338805,445,882,653,618,320,0
24.39391398,444,882,652,618,322,0
24.41446304,443,883,653,618,319,0
24.4389081,446,882,654,620,324,0
24.45945501,445,883,654,621,322,0
24.47996211,445,882,654,621,322,0
24.50446916,447,882,655,622,326,0
24.52493715,445,883,654,622,322,0
25.70049596,445,883,654,622,324,0
25.70095801,445,883,655,624,324,0
25.70138097,444,882,655,624,322,0
25.70180202,446,883,654,624,324,0
25.70222092,443,883,654,625,322,0
25.70263791,444,883,655,625,322,0
25.70305395,445,883,654,625,325,0
25.70347214,443,883,654,625,322,0
25.70391798,445,884,655,627,324,0
25.70433998,445,882,655,626,324,0
25.70477796,444,883,655,626,322,0
25.70520091,446,883,655,627,326,0
25.70542312,445,883,655,626,323,0
25.70549703,445,884,655,626,323,0
25.70557213,447,884,656,627,325,0
25.70564604,444,884,655,628,322,0
25.70571995,445,884,656,627,325,0
25.7057941,445,883,655,628,324,0
25.70586801,444,883,656,629,323,0
25.70594192,446,884,656,628,325,0
25.70601606,444,882,656,628,322,0
25.70608997,445,884,656,629,325,0
25.70616412,445,884,656,629,326,0
25.70623708,442,883,655,629,322,0
25.70631194,446,884,656,629,327,0
25.70638609,444,883,655,629,323,0
25.70646,444,883,655,629,322,0
25.70653391,446,884,655,630,326,0
25.70660806,444,883,656,628,322,0
25.70668292,445,884,656,629,323,0
25.70675707,446,883,656,629,325,0
25.70683098,444,883,656,627,322,0
25.70690513,446,884,656,629,325,0
25.70697904,444,884,656,629,323,0
25.70705295,445,884,657,630,323,0
25.70712709,446,884,658,630,326,0
25.707201,443,883,655,630,322,0
25.70727491,445,884,657,630,326,0
25.70734811,444,883,656,631,325,0
25.70742202,444,884,655,629,322,0
25.70749807,445,884,656,630,326,0
25.70757198,444,883,656,629,322,0
25.70764613,444,884,656,629,323,0
25.70772004,445,884,656,630,325,0
25.707793,444,883,656,629,321,0
25.70786691,445,883,656,629,324,0
25.7079401,445,884,656,629,324,0
25.70801401,443,884,656,629,322,0
25.70808911,446,884,655,629,326,0
25.70816398,444,884,656,629,323,0
25.70823812,445,884,656,630,324,0
25.70831299,445,884,656,629,326,0
25.70838809,444,883,656,627,322,0
25.70846295,446,884,657,630,326,0
25.72110796,445,884,657,629,324,0
25.74561405,444,884,656,628,323,0
25.76606011,446,884,658,631,328,0
25.78653502,445,884,655,629,323,0
